order_id,order_date,customer_id,product_name,quantity,price,total_sales,region,payment_method,prime_subscription,delivery_cost
388,25/07/2023,4f378c78-473e-49bc-9df4-9a0c826f713e,Home Appliances,6,187.85,1127.1,Gloucestershire,Gift Card,FALSE,4
389,03/08/2023,790360f8-240e-4d5a-bcba-4a3d5c54a206,Furniture.,2,113.9,227.8,Surrey,Amazon Pay,FALSE,1
390,18/11/2023,b2f4c498-19b1-46ae-8386-502da2fe65a0,Furniture.,1,417.13,417.13,Rutland,Amazon Pay,TRUE,0
391,17/03/2023,53991b93-36b7-4533-a7d5-ed08a08643dc,Health & Beauty,7,186.29,1304.03,Dorset,Debit Card,FALSE,3
392,09/09/2023,86e7eb7a-1005-41fe-afe3-8c515781e98c,Home Appliances,1,472,472,Cheshire,Debit Card,TRUE,0
393,20/01/2023,5493d3c7-9049-4c4c-9511-210602aa6b2f,Health & Beauty,8,247.01,1976.08,Gloucestershire,Amazon Pay,TRUE,0
394,18/05/2023,63fead41-8007-4a0b-8e0c-7941c0efc08a,Health & Beauty,4,368.37,1473.48,Cumbria,Credit Card,FALSE,1
395,16/09/2023,ca4188ea-97d6-4421-9959-6d293e2e77e5,Home Appliances,10,448.47,4484.7,Staffordshire,Amazon Pay,TRUE,0
396,17/07/2023,0e6257c2-4b31-4fb8-bc65-8303aaa572f7,Home Appliances,7,387.65,2713.55,Dorset,Credit Card,TRUE,0
397,12/03/2023,51828e20-cb56-493f-b0e6-015ef7d52a86,Fashion,7,53.53,374.71,Gloucestershire,Credit Card,FALSE,1
398,19/03/2023,adf7b9b6-a7a7-4c34-b9d9-042754b49610,Home Appliances,8,17.81,142.48,Isle of Wight,Gift Card,FALSE,3
399,27/08/2023,431c265c-cbaf-4a4b-97d7-d1aba0808171,Sports,8,459.43,3675.44,Staffordshire,Gift Card,TRUE,0
400,11/10/2023,bd79340a-e4dd-443b-a763-80263ab439b5,Sports,6,458.2,2749.2,East Riding of Yorkshire,Amazon Pay,FALSE,5
401,05/07/2023,ca1fc36b-cbdf-4ef0-9163-c4b1ba518fff,Fashion,10,95.44,954.4,Cumbria,Amazon Pay,TRUE,0
402,17/07/2023,843acacc-56ab-4fe1-ac3f-33f1250b0bfa,Toys,10,89.63,896.3,Cambridgeshire,Credit Card,FALSE,1
403,18/03/2023,3d2cc128-cf7f-4319-a397-05a0296d2942,Books,4,280.88,1123.52,Hertfordshire,Debit Card,TRUE,0
404,04/07/2023,eb773e26-59f9-4c61-81fe-b0a2aef94a31,Health & Beauty,7,478.68,3350.76,Dorset,Debit Card,TRUE,0
405,01/09/2023,98d224ed-efba-4abf-9fdb-de25fb54af84,Sports,1,28,28,Nottinghamshire,Gift Card,TRUE,0
406,25/10/2023,e199cb5c-1980-4c85-a809-7bbdf1fa8345,Furniture.,7,59.18,414.26,Worcestershire,Amazon Pay,TRUE,0
407,11/08/2023,bcce03cf-bb3a-45b6-abd3-b18485733512,Toys,5,497.51,2487.55,Nottinghamshire,Credit Card,FALSE,5
408,02/10/2023,3a0d89d1-0c62-49bd-bfb6-750372fe9f10,Home Appliances,3,412.22,1236.66,Hampshire,Debit Card,TRUE,0
409,11/01/2023,43f19da9-a369-470a-94e0-7edcf9bdef76,Furniture.,2,81.56,163.12,East Riding of Yorkshire,Amazon Pay,FALSE,3
410,04/01/2023,a6b5338f-2e8c-4349-ab60-d767c2f6bd01,Furniture.,10,265.58,2655.8,City of London,Credit Card,FALSE,3
411,09/08/2023,2535d4c8-cfcc-4137-926a-2a0c0cc9e69b,Electronics,1,116.17,116.17,Tyne and Wear,Gift Card,FALSE,5
412,03/08/2023,6f1bd0ff-a449-4e16-b07b-7960d405d2c4,Books,4,419.29,1677.16,Essex,Amazon Pay,FALSE,5
413,12/04/2023,f959432c-c64c-46f6-92f3-edfaa478f085,Home Appliances,3,180.1,540.3,North Yorkshire,Amazon Pay,FALSE,1
414,03/08/2023,330ecad3-1f9d-40f1-9da3-d4859b2ee640,Books,8,477.79,3822.32,Cheshire,Credit Card,TRUE,0
415,11/08/2023,85c21f3a-2988-46e2-876e-04c5d7275b5b,Sports,7,146.62,1026.34,Somerset,Debit Card,FALSE,5
416,19/07/2023,1d110470-d060-4a58-adbf-90147faa003d,Fashion,9,377.72,3399.48,Suffolk,Credit Card,TRUE,0
417,07/01/2023,8c7b36f1-7f32-4a60-bcd0-c4fc26f7d95a,Electronics,4,230.63,922.52,Isle of Wight,Amazon Pay,TRUE,0
418,20/09/2023,068c893c-8de1-4b50-a83b-2d4762b733d8,Books,5,446.79,2233.95,Surrey,Gift Card,FALSE,1
419,01/05/2023,292c26de-8126-46bf-8f87-0952a758656d,Electronics,7,105.19,736.33,West Midlands,Amazon Pay,TRUE,0
420,18/02/2023,459d7816-4efe-4391-b5fc-a3d73fefaa16,Electronics,9,167.96,1511.64,West Midlands,Gift Card,FALSE,4
421,05/07/2023,b1387851-ad7d-466c-9777-346b4d4b8ca3,Toys,3,384.12,1152.36,Wiltshire,Gift Card,TRUE,0
422,27/04/2023,77d49b4b-0000-4e8a-8f7c-c9a5199719c0,Sports,6,210.08,1260.48,Bristol,Amazon Pay,TRUE,0
423,25/05/2023,aae3be4c-ae08-4935-aa1a-64ab939f33e9,Books,10,449.14,4491.4,Greater Manchester,Gift Card,FALSE,3
424,13/06/2023,f0bc996b-1489-483b-89c5-ebb2f2475cdc,Toys,4,383.79,1535.16,Essex,Debit Card,TRUE,0
425,10/01/2023,26955457-24ab-4027-a37c-fbb909a41e2b,Fashion,8,330.29,2642.32,Bedfordshire,Credit Card,TRUE,0
426,05/01/2023,cd8aea5e-1442-4e49-9d4c-dab9b5a4aa04,Fashion,2,258.67,517.34,Merseyside,Credit Card,TRUE,0
427,24/08/2023,aaf074ce-90c4-4e78-bd00-d9a4b55632d1,Books,8,387.09,3096.72,Shropshire,Amazon Pay,FALSE,4
428,10/11/2023,edb53c08-669d-4925-b3e2-8bb4fe42a4e7,Books,9,29.35,264.15,Tyne and Wear,Credit Card,TRUE,0
429,26/01/2023,df003c64-e799-49fb-b0d2-0052db91e04c,Electronics,4,339,1356,Kent,Credit Card,TRUE,0
430,03/09/2023,bb2b003a-63d1-422f-97b1-aad982178085,Toys,5,233.74,1168.7,Somerset,Credit Card,FALSE,3
431,15/01/2023,4ecf5d3e-9cdc-4290-b6a4-4710334566cd,Books,9,119.29,1073.61,Worcestershire,Gift Card,FALSE,2
432,20/01/2023,97cc8648-863f-4ba6-883f-b3a9a67e2376,Electronics,4,177.65,710.6,Gloucestershire,Debit Card,FALSE,3
433,27/01/2023,ec33ab7d-d44e-4a73-8ff0-688889f30cf0,Health & Beauty,8,77.68,621.44,Cambridgeshire,Gift Card,FALSE,2
434,04/09/2023,245c1c6d-e3d7-4a23-adb8-346d7dce199a,Books,10,400.75,4007.5,Berkshire,Debit Card,FALSE,1
435,17/04/2023,70f388e2-15a7-4133-bd9f-aff76a05e0bd,Toys,9,140.13,1261.17,Cornwall,Amazon Pay,TRUE,0
436,05/04/2023,076fe2f6-dab1-4c49-89b9-89da242d1471,Home Appliances,1,369.79,369.79,West Sussex,Credit Card,TRUE,0
437,27/01/2023,20bc0d3b-5902-4126-ad87-6e1ef7ba2c4f,Sports,9,348.55,3136.95,Greater Manchester,Debit Card,TRUE,0
438,20/01/2023,a1eac524-ffba-48b6-9c1a-cb5b78a61fa1,Fashion,7,174.28,1219.96,Isle of Wight,Debit Card,TRUE,0
439,25/12/2023,757db771-6874-4766-a6f7-dff55c1f4a34,Electronics,2,462.79,925.58,Shropshire,Gift Card,TRUE,0
440,16/11/2023,3c906a9a-38a1-425f-9fc3-dc957c00297d,Electronics,5,383.05,1915.25,Greater London,Amazon Pay,TRUE,0
441,12/10/2023,cf30fb8b-7d15-4f2d-993f-bfdb91b77707,Books,8,274.41,2195.28,Shropshire,Debit Card,FALSE,4
442,16/07/2023,430f040f-e5e3-4b51-96f0-3a710e3ff120,Fashion,1,430.88,430.88,West Sussex,Amazon Pay,FALSE,5
443,09/12/2023,0f1a82e9-8585-4453-84a6-86ff46f630b6,Fashion,8,89.02,712.16,Warwickshire,Amazon Pay,TRUE,0
444,09/01/2023,3ce90651-b042-450d-9331-e64aeba7cc60,Home Appliances,8,192.25,1538,Devon,Debit Card,FALSE,2
445,28/05/2023,f9b8d992-160e-453f-99e2-acdc29d08fb0,Books,10,181.89,1818.9,West Yorkshire,Amazon Pay,FALSE,3
446,18/06/2023,f82014ac-deab-471a-9309-a1750efbcd3a,Toys,10,44.53,445.3,Isle of Wight,Gift Card,FALSE,3
447,05/12/2023,823e6b50-0f02-409e-9ec7-0e7c51d102ea,Books,1,142.76,142.76,Cornwall,Credit Card,TRUE,0
448,15/02/2023,75c10b84-4506-469f-a383-bdbdbef342d3,Health & Beauty,3,21.68,65.04,South Yorkshire,Credit Card,TRUE,0
449,12/08/2023,ec5d2aa1-80af-4cdc-8f30-082785c27364,Fashion,10,410.23,4102.3,Greater Manchester,Credit Card,FALSE,5
450,26/02/2023,72131b1f-5131-4af9-96ba-51735374b230,Health & Beauty,2,268.16,536.32,Shropshire,Gift Card,TRUE,0
451,08/11/2023,78e73d17-a8a8-4f77-9e56-1bc8d47ed9aa,Books,4,206.23,824.92,Merseyside,Amazon Pay,FALSE,2
452,07/01/2023,bb45d342-2a5a-4175-9043-3a50d1de17e2,Sports,6,192.27,1153.62,Staffordshire,Debit Card,TRUE,0
453,20/09/2023,ac3d85c1-2857-4a65-9258-2331175615cc,Sports,5,357.21,1786.05,Cambridgeshire,Amazon Pay,FALSE,4
454,04/05/2023,c835bae9-0bf9-474d-837b-98a7b25d8f1c,Home Appliances,5,490.27,2451.35,Derbyshire,Amazon Pay,TRUE,0
455,20/05/2023,9e911148-3c85-4d96-9629-a1e337b470c6,Fashion,10,200.62,2006.2,Dorset,Debit Card,TRUE,0
456,14/11/2023,1e0b495a-cca3-495b-93f5-697ccade518e,Fashion,1,212.77,212.77,Berkshire,Gift Card,TRUE,0
457,01/02/2023,c0cdc27e-2144-4022-8032-4b3108d60432,Electronics,4,493.32,1973.28,Oxfordshire,Debit Card,TRUE,0
458,16/02/2023,12637011-e57d-4f4f-825b-53771d40a525,Books,4,314.9,1259.6,Essex,Gift Card,TRUE,0
459,15/09/2023,ba6237d7-602d-45e4-a93d-7264bc40a2d7,Home Appliances,6,258.46,1550.76,Merseyside,Amazon Pay,TRUE,0
460,24/06/2023,7c2cd40c-4a80-45ff-a3a5-8e30ebd5a232,Fashion,2,462.89,925.78,Leicestershire,Credit Card,FALSE,1
461,18/01/2023,370ce2f5-9885-4dc7-9002-58124bbd415c,Sports,9,157.8,1420.2,Nottinghamshire,Amazon Pay,TRUE,0
462,10/03/2023,3c1ea366-56da-4147-8f04-85ce7a35a12b,Furniture.,3,236.78,710.34,Cornwall,Amazon Pay,TRUE,0
463,16/12/2023,371c7c71-c681-44a2-8429-ccd4a06e508d,Electronics,4,243.14,972.56,Greater Manchester,Credit Card,TRUE,0
464,01/08/2023,0de67d85-06bb-4dc2-84a4-e040f80b488a,Toys,1,238.78,238.78,Leicestershire,Gift Card,TRUE,0
465,28/02/2023,b95822ae-c027-41a3-b798-5a7a048afc05,Health & Beauty,4,414.76,1659.04,Warwickshire,Amazon Pay,FALSE,2
466,20/03/2023,b963af5e-93e9-46ae-87c1-1d5bd2d68d06,Health & Beauty,9,39.64,356.76,Tyne and Wear,Debit Card,FALSE,5
467,04/07/2023,60724553-3fbe-4c92-9936-152a7be17e0c,Electronics,8,36.13,289.04,Greater London,Gift Card,FALSE,3
468,05/06/2023,4769f145-35f2-453d-9862-76809316993d,Home Appliances,7,345.14,2415.98,Herefordshire,Gift Card,TRUE,0
469,07/12/2023,cfb4214e-b372-4b01-a403-98e943d6ef66,Furniture.,1,132.53,132.53,East Riding of Yorkshire,Credit Card,TRUE,0
470,26/07/2023,5ff13bb9-3a05-4bed-a4cc-db48409ff9fa,Toys,10,393.82,3938.2,Gloucestershire,Debit Card,TRUE,0
471,30/07/2023,a0f08f8a-6146-46e3-aa2f-74cabc6b5180,Health & Beauty,9,433.37,3900.33,Kent,Gift Card,TRUE,0
472,18/03/2023,8db48ab2-bcac-49bc-83fb-fb674671c678,Toys,7,453.8,3176.6,Leicestershire,Gift Card,FALSE,3
473,18/04/2023,4766a7f7-cfd9-416f-a9cf-a9d6194203ab,Fashion,9,420.98,3788.82,Cumbria,Gift Card,FALSE,3
474,25/08/2023,00da71b4-56fb-431f-8f12-b4c6be923821,Sports,9,387.98,3491.82,North Yorkshire,Amazon Pay,FALSE,4
475,09/11/2023,4a7d461f-d4cb-4b2d-99ac-8beac8f833cc,Health & Beauty,1,151.58,151.58,Nottinghamshire,Gift Card,TRUE,0
476,05/04/2023,969e5374-46ab-4382-b082-6f6efa9e5661,Books,3,395.78,1187.34,North Yorkshire,Gift Card,FALSE,3
477,12/09/2023,76fef111-1e65-49e8-855f-fda0176fba2c,Sports,4,296.35,1185.4,North Yorkshire,Amazon Pay,TRUE,0
478,06/01/2023,65c5c6eb-64d2-4cd8-b5f5-5f438a3ad37a,Sports,2,234.66,469.32,Gloucestershire,Amazon Pay,TRUE,0
479,10/04/2023,1f671b7c-0bf4-4638-82c4-04e783657fd2,Sports,9,396.61,3569.49,Gloucestershire,Credit Card,TRUE,0
480,19/11/2023,ab62774c-42ef-4482-b260-b33f1e191d6b,Home Appliances,10,353.58,3535.8,Staffordshire,Credit Card,TRUE,0
481,07/06/2023,50dc8cd2-d2b9-4173-a8c7-2a1bc7969a58,Fashion,5,302.22,1511.1,Essex,Gift Card,FALSE,2
482,01/01/2023,d0ace9c4-2b25-46bf-9bd1-033c082a7676,Toys,10,436.29,4362.9,South Yorkshire,Gift Card,FALSE,4
483,10/10/2023,7cddc82d-f8d2-4d37-a091-e47af94de328,Furniture.,7,226.68,1586.76,Cambridgeshire,Debit Card,TRUE,0
484,14/02/2023,6c0579b6-0d9e-41f7-85bf-fc7127b766a6,Fashion,9,330.85,2977.65,East Riding of Yorkshire,Debit Card,FALSE,5
485,27/10/2023,02518d96-5b70-4c3e-994a-26415560f962,Sports,4,40.69,162.76,Nottinghamshire,Gift Card,TRUE,0
486,03/03/2023,dddd30f9-ddb6-410b-9f05-7d531a22d1a6,Toys,3,108.44,325.32,Herefordshire,Credit Card,FALSE,1
487,27/03/2023,a4760484-e532-4228-abf7-e418af06f861,Electronics,9,490.09,4410.81,Essex,Debit Card,TRUE,0
488,18/01/2023,3b48a606-1df1-437c-85a2-08710e68767f,Books,4,154.13,616.52,Warwickshire,Debit Card,TRUE,0
489,23/10/2023,5836d626-c4ea-4dd7-a429-7ea2c10db57b,Electronics,5,294.84,1474.2,Lincolnshire,Credit Card,FALSE,3
490,13/05/2023,90e8ddc1-fd31-471d-81d9-1c39bdb7b902,Sports,4,327.02,1308.08,Berkshire,Gift Card,TRUE,0
491,14/02/2023,30f0fecb-f548-4013-a13e-b5792861da69,Furniture.,3,294.73,884.19,City of London,Debit Card,TRUE,0
492,20/06/2023,403ad901-f742-417e-a016-ee4c19d6b484,Fashion,1,201.89,201.89,Warwickshire,Debit Card,TRUE,0
493,29/06/2023,b1fc409b-9ee9-4cdd-a119-f353df99595e,Health & Beauty,6,446.27,2677.62,Herefordshire,Amazon Pay,FALSE,5
494,10/11/2023,d16abc20-a655-4915-8f70-ab7bd70e48e9,Health & Beauty,4,59.9,239.6,Isle of Wight,Credit Card,TRUE,0
495,08/03/2023,1deeb6f8-a271-4709-9d36-4512534cf2c5,Electronics,6,370.21,2221.26,Cumbria,Credit Card,TRUE,0
496,28/06/2023,ed67646b-4831-4f7f-b9bc-bb350791a83d,Furniture.,5,92.49,462.45,Devon,Gift Card,FALSE,3
497,18/09/2023,b2845968-bf5c-4a98-ae00-b4060548dcc1,Toys,2,454.1,908.2,West Yorkshire,Amazon Pay,FALSE,1
498,13/10/2023,b7e81475-4e2b-4441-95e5-1162197f2ed1,Electronics,7,255.85,1790.95,Warwickshire,Credit Card,FALSE,3
499,26/08/2023,e823e9e6-1a8a-43c0-a3b7-bde97d2cf84c,Electronics,9,115.91,1043.19,Berkshire,Debit Card,FALSE,4
500,30/12/2023,d9b4d332-63e4-48e1-8383-8f63725be6ae,Home Appliances,10,389.63,3896.3,Warwickshire,Credit Card,TRUE,0
501,27/10/2023,a0e85170-0bb8-4f99-b752-61effc2a6a30,Toys,2,210.28,420.56,City of London,Credit Card,TRUE,0
502,02/07/2023,701e1b90-c9bb-497c-a86a-71161d813acd,Fashion,3,380.71,1142.13,Hertfordshire,Credit Card,FALSE,3
503,28/06/2023,e2f790d6-3775-43e6-8721-c6bf895bc927,Electronics,6,214.89,1289.34,East Sussex,Amazon Pay,FALSE,2
504,17/07/2023,28ff4c7e-a348-4336-8b0a-7c214e2d0961,Electronics,2,67.25,134.5,East Riding of Yorkshire,Amazon Pay,TRUE,0
505,19/10/2023,642bdb76-67df-4ff8-86e7-0588f689521d,Fashion,3,189.12,567.36,Northamptonshire,Gift Card,FALSE,4
506,18/11/2023,42a48d1a-1cc5-45e1-a083-3a9e1b1d87f2,Electronics,6,193.16,1158.96,Leicestershire,Debit Card,TRUE,0
507,06/05/2023,17e4d87b-36e6-452d-ab1e-a3c2d58106f6,Home Appliances,2,166.47,332.94,Herefordshire,Gift Card,TRUE,0
508,20/03/2023,720bc03a-34b8-49e3-8363-3fd5fd5d442f,Home Appliances,8,291.9,2335.2,Berkshire,Gift Card,FALSE,5
509,12/11/2023,75f2fa46-1b4e-4cc7-8502-95551ee3063b,Home Appliances,8,370.8,2966.4,Greater Manchester,Gift Card,FALSE,3
510,20/10/2023,06797695-d6d9-4f89-8fad-b9b1220438db,Toys,3,491.72,1475.16,Dorset,Gift Card,FALSE,1
511,15/12/2023,f96ed834-eccc-4ccb-b607-4487d8055423,Furniture.,2,335.92,671.84,Wiltshire,Debit Card,FALSE,4
512,12/02/2023,7c6b54de-f29f-4d32-9ec0-af5e1af82c8a,Electronics,1,243.8,243.8,Shropshire,Gift Card,TRUE,0
513,19/05/2023,7a8f7916-7481-489f-b8d7-aa19fbfe1892,Home Appliances,3,383.19,1149.57,Warwickshire,Credit Card,TRUE,0
514,15/03/2023,56dd1254-dfdb-48c1-a4f3-5a8e1fba4cdc,Furniture.,4,177.76,711.04,Berkshire,Credit Card,FALSE,2
515,11/06/2023,b728d2ee-fa66-4a63-899a-527269156cc8,Fashion,4,299.07,1196.28,West Yorkshire,Debit Card,FALSE,5
516,23/11/2023,3588a39b-5737-4aef-b2e1-0bfce8874aa3,Health & Beauty,2,16.03,32.06,West Sussex,Amazon Pay,FALSE,1
517,17/09/2023,f51cfab9-c211-44e0-abdf-6993f5600084,Fashion,7,367.68,2573.76,Worcestershire,Gift Card,FALSE,2
518,09/09/2023,8c877562-a01a-4beb-a37e-7138a43e719c,Health & Beauty,8,121.04,968.32,Leicestershire,Amazon Pay,FALSE,3
519,16/01/2023,436727d5-d9b5-490d-8df0-0ca3f4290403,Fashion,1,24.45,24.45,Rutland,Debit Card,FALSE,3
520,18/07/2023,7e17dae0-34e3-4a85-a097-19b489b19935,Sports,3,176.91,530.73,Somerset,Debit Card,TRUE,0
521,07/02/2023,6f8e5922-e63f-4ea7-9e3b-1e92e981e530,Fashion,9,499.77,4497.93,North Yorkshire,Credit Card,FALSE,1
522,12/12/2023,fb49e985-6a6b-4c87-8634-8d5fe973e758,Toys,9,225.84,2032.56,Greater London,Gift Card,FALSE,5
523,18/09/2023,398bc2d4-6d9e-4ef5-b428-a3988ac2f9e2,Furniture.,3,335.82,1007.46,Kent,Gift Card,FALSE,2
524,23/11/2023,36676b1d-fa81-4171-a2d4-f2ab56d77205,Home Appliances,7,360.08,2520.56,Wiltshire,Credit Card,TRUE,0
525,08/02/2023,e06ac0ec-45d5-415b-8da3-94b24474e57a,Health & Beauty,3,187.21,561.63,Shropshire,Gift Card,FALSE,4
526,02/05/2023,c17099d4-a10b-4dd3-a169-3f0d75479e99,Home Appliances,6,412.25,2473.5,Hertfordshire,Gift Card,FALSE,4
527,27/03/2023,72f57339-119b-4f36-94a6-951aeabfd748,Health & Beauty,6,454.93,2729.58,Gloucestershire,Amazon Pay,TRUE,0
528,31/12/2023,746a10c8-9757-4a8c-a580-68d1a54eacc6,Fashion,3,231.67,695.01,Essex,Amazon Pay,FALSE,2
529,19/09/2023,561ce91b-af84-478e-963d-58461c7adcec,Sports,10,166.11,1661.1,West Sussex,Debit Card,FALSE,3
530,28/08/2023,8350d884-4025-4ae1-b793-e6637c087963,Books,4,365.2,1460.8,North Yorkshire,Amazon Pay,FALSE,4
531,24/08/2023,d532587f-af23-4d1a-8cb8-e52a3f20850e,Sports,2,170.98,341.96,Lincolnshire,Amazon Pay,TRUE,0
532,11/04/2023,dcc5adf3-b4ba-47d6-9d95-d754c8a64a60,Home Appliances,1,338.52,338.52,Northamptonshire,Credit Card,FALSE,5
533,28/05/2023,e13dffa1-72be-4135-a795-ee86d9505fb3,Books,7,42.74,299.18,Norfolk,Credit Card,TRUE,0
534,18/04/2023,0686fca9-37d0-4bfb-b1ba-f57cbb1e539f,Home Appliances,8,122.69,981.52,Merseyside,Debit Card,FALSE,4
535,15/11/2023,9e10e1e3-8593-4ee8-9ce1-fca2625563d9,Books,8,300.92,2407.36,Worcestershire,Gift Card,FALSE,4
536,15/04/2023,2c4cfe64-3e1e-404e-ae3b-f1a14bb02518,Books,6,223.01,1338.06,Gloucestershire,Amazon Pay,FALSE,2
537,12/01/2023,15641907-7a02-4651-9d4c-678035de24d1,Fashion,9,18.02,162.18,Somerset,Amazon Pay,FALSE,3
538,30/05/2023,6a817f35-768f-48d5-a44d-0720fcf0a049,Sports,10,447.32,4473.2,Bedfordshire,Debit Card,FALSE,2
539,27/04/2023,aed179e5-403f-4e38-82a7-9a6167a228e6,Fashion,6,137.27,823.62,Warwickshire,Amazon Pay,FALSE,5
540,06/07/2023,df5bebc9-da64-432e-9a0e-70f678fd02b5,Home Appliances,10,162.96,1629.6,Greater Manchester,Credit Card,FALSE,5
541,22/11/2023,30cdf946-3d60-4f62-b1d7-ba6b78dc724b,Furniture.,6,274,1644,West Midlands,Credit Card,TRUE,0
542,29/06/2023,72458d4c-b24e-4764-ab49-8f19ca61284e,Fashion,9,491.28,4421.52,Oxfordshire,Credit Card,FALSE,1
543,14/09/2023,6a83973c-9671-4cf1-ad6c-5158ad461cc2,Sports,6,116.26,697.56,Herefordshire,Amazon Pay,TRUE,0
544,13/06/2023,e158b20a-c76d-4965-887a-92253871b9ea,Health & Beauty,5,392.96,1964.8,West Yorkshire,Amazon Pay,TRUE,0
545,08/12/2023,49d55e5f-b03a-4c88-8f26-650833a4589e,Books,4,485.41,1941.64,West Sussex,Credit Card,FALSE,2
546,24/11/2023,8544eec5-d76a-4ac4-a3b0-b1c4e85661f2,Books,3,156.62,469.86,Northumberland,Amazon Pay,TRUE,0
547,07/01/2023,5baa27a0-1494-47e1-b6eb-184b55062572,Electronics,9,490.21,4411.89,Suffolk,Gift Card,FALSE,5
548,15/07/2023,dceb2048-ddb1-4132-8fa7-32860b69a075,Furniture.,1,263.2,263.2,Gloucestershire,Gift Card,TRUE,0
549,15/08/2023,4db7ce3a-c62d-4369-b980-3b188e53567a,Home Appliances,9,329.57,2966.13,Suffolk,Credit Card,TRUE,0
550,04/11/2023,69957483-42e3-4d81-9d06-576283f091e4,Fashion,4,393.77,1575.08,Cornwall,Debit Card,TRUE,0
551,09/02/2023,4c3a1268-139c-4745-82cc-9b1d2d7c6568,Home Appliances,8,155.72,1245.76,West Sussex,Gift Card,FALSE,5
552,04/12/2023,2d6736b8-3154-4051-b49e-dbefa57f55f4,Sports,10,397.12,3971.2,East Riding of Yorkshire,Gift Card,FALSE,1
553,25/03/2023,4146fe6d-4713-41cb-8554-5d1d97a6f3ba,Books,10,53.63,536.3,East Riding of Yorkshire,Amazon Pay,TRUE,0
554,28/01/2023,2e5c8abb-ae75-49b7-b672-e08a1b0ab756,Sports,6,214.29,1285.74,Leicestershire,Debit Card,FALSE,2
555,12/07/2023,112e2e16-4a73-49b0-80bf-762a1d61f64b,Toys,1,287.43,287.43,Derbyshire,Amazon Pay,FALSE,1
556,22/08/2023,946c2e3d-d874-4df1-8ca8-2b3397fcfb82,Health & Beauty,2,53.02,106.04,Herefordshire,Gift Card,TRUE,0
557,20/12/2023,31e83521-e95d-4aa0-bf22-6120c26029c8,Home Appliances,9,340.42,3063.78,Kent,Credit Card,FALSE,4
558,24/03/2023,228ce17f-c43b-4776-98f5-0b4de58f22ad,Sports,3,54.4,163.2,Dorset,Gift Card,TRUE,0
559,02/02/2023,c9700387-f12e-4dcf-bf5f-65f132d37d86,Furniture.,5,237.36,1186.8,Buckinghamshire,Credit Card,TRUE,0
560,08/10/2023,f0515f37-6145-4d7c-9bb3-c3c07f412c9a,Sports,7,291.5,2040.5,Nottinghamshire,Gift Card,TRUE,0
561,14/12/2023,c2513b0c-cd4a-4a2f-8323-38f20ed62f73,Sports,2,377.97,755.94,Somerset,Credit Card,TRUE,0
562,03/09/2023,423e4fe5-861b-4e3b-90b3-cd0c2ec116a0,Electronics,4,38.22,152.88,Tyne and Wear,Gift Card,TRUE,0
563,12/04/2023,44e28364-20e8-4169-82df-723ea3a3187a,Health & Beauty,9,88.86,799.74,City of London,Credit Card,TRUE,0
564,26/03/2023,6481e88c-0b61-4eb7-86bc-71973b95b897,Furniture.,5,351.71,1758.55,Cambridgeshire,Credit Card,TRUE,0
565,05/07/2023,98a1b462-e857-4011-a698-361341556200,Electronics,7,315.77,2210.39,Dorset,Debit Card,TRUE,0
566,06/12/2023,01b79b9d-e1c1-4790-92a5-8c338980fb84,Health & Beauty,10,55.18,551.8,Isle of Wight,Debit Card,FALSE,5
567,02/04/2023,e654cb6d-6689-4638-a058-4d2e27eced1a,Books,5,419.33,2096.65,West Yorkshire,Amazon Pay,FALSE,2
568,01/10/2023,b849ba7a-a295-49b3-b5ee-64eabb36389e,Fashion,2,166.83,333.66,Shropshire,Gift Card,FALSE,4
569,13/07/2023,a60f2b66-c7a3-45f6-abfb-0c074e3dee53,Toys,3,18.7,56.1,Staffordshire,Debit Card,TRUE,0
570,20/09/2023,bd484f3f-ccef-49cf-b64e-8cf167a7e7f0,Fashion,9,225.02,2025.18,Oxfordshire,Gift Card,FALSE,1
571,13/12/2023,a1323912-c08b-4073-8d0f-6136d2bf859f,Books,3,39.16,117.48,Leicestershire,Amazon Pay,TRUE,0
572,09/03/2023,32a1381f-3176-4143-b5b7-825e206bc38f,Books,8,15.42,123.36,West Yorkshire,Amazon Pay,FALSE,2
573,28/04/2023,cb1fa556-9048-4d3b-a0ac-d3f10f827704,Fashion,6,131.72,790.32,Surrey,Debit Card,TRUE,0
574,02/11/2023,1646b43d-b136-45be-9a22-5a20fb7f9508,Toys,5,436.71,2183.55,Essex,Debit Card,FALSE,2
575,17/05/2023,25b94d7d-6eb2-40f6-84c2-c1157bce7f19,Toys,1,371.08,371.08,Hertfordshire,Gift Card,FALSE,3
576,09/06/2023,8e5cf727-136d-4b78-9320-babec94f94cf,Furniture.,8,171.85,1374.8,Rutland,Amazon Pay,TRUE,0
577,28/02/2023,caa47350-4106-47bc-a7ee-691771274e95,Electronics,7,219.46,1536.22,Hertfordshire,Amazon Pay,TRUE,0
578,02/12/2023,d6eff13d-3932-4dca-ad1e-37aa62bc1fb5,Electronics,3,210.99,632.97,Somerset,Amazon Pay,FALSE,1
579,28/11/2023,a806a9b5-4f5c-453a-8e44-aeaf5d1581aa,Health & Beauty,8,350.06,2800.48,Bedfordshire,Gift Card,TRUE,0
580,29/03/2023,8fbd91e7-04f6-4eab-aabd-8d9d9fd2ba51,Health & Beauty,8,452.35,3618.8,Nottinghamshire,Amazon Pay,TRUE,0
